"","country","year","importValue","politicalStability","governmentEffectiveness","ruleOfLaw"
"1033","lithuania",2005,"3040509",0.881452322006226,0.748940467834473,1.03444671630859
"1034","lithuania",2006,"4550460",0.828336298465729,0.837678849697113,0.971189260482788
"1035","lithuania",2007,"9054780",0.856472671031952,0.780244469642639,1.08365380764008
"1036","lithuania",2008,"6875480",0.811209440231323,0.727473080158234,1.11924493312836
"1037","lithuania",2009,"5827352",0.886470079421997,0.597539603710175,0.949950039386749
"1038","lithuania",2010,"4561515",0.898664236068726,0.667405664920807,0.969111204147339
"1039","madagascar",1996,"37180",-0.256149619817734,0.109187372028828,-1.05215966701508
"1040","madagascar",1998,"187099",0.110093332827091,0.0880712270736694,-0.822091281414032
"1041","madagascar",2000,"153884",0.079576313495636,0.0438809506595135,-0.449874609708786
"1042","madagascar",2002,"128576",-0.189454630017281,-0.291414707899094,-0.27576670050621
"1043","madagascar",2003,"157627",0.0285738985985518,0.586050271987915,-0.2884840965271
"1044","madagascar",2004,"22217",-0.0139628453180194,0.20289047062397,-0.315309375524521
"1045","madagascar",2005,"179984",-0.141226544976234,-0.0516256131231785,-0.236855074763298
"1046","madagascar",2006,"253243",-0.116310365498066,0.128296166658401,-0.168325662612915
"1047","madagascar",2007,"187344",-0.152477890253067,0.025216456502676,-0.198541328310966
"1048","madagascar",2008,"143377",-0.341382652521133,-0.489232987165451,-0.315828263759613
"1049","madagascar",2009,"211114",-0.858467817306519,-0.74802953004837,-0.499342709779739
"1050","madagascar",2010,"217884",-0.829660713672638,-1.04567658901215,-0.557288467884064
"1051","malawi",1996,"31226",-0.204409062862396,-0.540682315826416,-0.290730327367783
"1052","malawi",1998,"16570",-0.0324695743620396,-0.211925163865089,-0.227663293480873
"1053","malawi",2000,"57041",-0.17612162232399,-0.472239375114441,-0.220147386193275
"1054","malawi",2002,"57656",-0.647250354290009,-0.0789025127887726,-0.50649756193161
"1055","malawi",2003,"254820",-0.42437207698822,-0.00328905740752816,-0.459280967712402
"1056","malawi",2004,"33736",-0.504107654094696,0.0915740877389908,-0.521815776824951
"1057","malawi",2005,"1962172",-0.478225708007812,0.0789514407515526,-0.475551337003708
"1058","malawi",2006,"2159298",-0.259564369916916,0.110787659883499,-0.522370100021362
"1059","malawi",2007,"6273",-0.274570494890213,0.0565945729613304,-0.475162029266357
"1060","malawi",2008,"25532",-0.253598123788834,-0.0563691146671772,-0.478961914777756
"1061","malawi",2009,"30527",-0.16179271042347,0.0503393821418285,-0.441867262125015
"1062","malawi",2010,"737383",-0.205307096242905,0.0556567087769508,-0.575689136981964
"1063","malaysia",1996,"1955466",-0.0613308027386665,0.4741131067276,0.685081303119659
"1064","malaysia",1998,"9083539",-0.311174541711807,-0.13044174015522,0.541408956050873
"1065","malaysia",2000,"2228846",-0.333463758230209,0.0449902527034283,0.515943050384521
"1066","malaysia",2002,"71195678",-0.478079110383987,0.458355754613876,0.527368366718292
"1067","malaysia",2003,"7710459",-0.521609306335449,0.455911129713058,0.603850066661835
"1068","malaysia",2004,"4318807",-0.253813952207565,0.311378449201584,0.494295060634613
"1069","malaysia",2005,"9493155",-0.186707809567451,0.551897287368774,0.611302316188812
"1070","malaysia",2006,"5981757",-0.502304673194885,0.257698088884354,0.55169939994812
"1071","malaysia",2007,"15548628",-0.506175756454468,0.173470228910446,0.535038828849792
"1072","malaysia",2008,"39670905",-0.548325002193451,0.0782346576452255,0.358578145503998
"1073","malaysia",2009,"55522466",-0.486507683992386,-0.0702237859368324,0.307567298412323
"1074","malaysia",2010,"42347709",-0.477177411317825,0.122588649392128,0.594663560390472
"1075","maldives",1996,"15333",-0.377966165542603,0.838462293148041,1.00179624557495
"1076","maldives",1998,"967552",-0.335687935352325,1.04734337329865,0.806943535804749
"1077","maldives",2000,"441639",-0.39306503534317,1.11723029613495,0.658343851566315
"1078","maldives",2002,"152218",-0.534932196140289,1.02508568763733,0.741634905338287
"1079","maldives",2003,"96699",-0.923413872718811,1.02439248561859,0.565979897975922
"1080","maldives",2004,"103361",-1.11857354640961,0.53733241558075,-0.100408382713795
"1081","maldives",2005,"2688",-0.993196606636047,0.833813965320587,0.441441625356674
"1082","maldives",2006,"1514343",-1.00335466861725,0.797888875007629,0.29096645116806
"1083","maldives",2007,"771",-0.913115382194519,0.0929662585258484,-0.024987893179059
"1084","maldives",2008,"18773",-0.308975458145142,-0.143389388918877,-0.390743494033813
"1085","maldives",2009,"16577",-0.0846754163503647,-0.21760219335556,-0.413263738155365
"1086","mali",1996,"34314",-0.11907584965229,0.233253121376038,-0.475403010845184
"1087","mali",1998,"11037",-0.174839720129967,0.333898514509201,-0.234830513596535
"1088","mali",2000,"319939",-0.113705672323704,0.14459402859211,-0.098845399916172
"1089","mali",2002,"15605",0.263740092515945,0.286896884441376,-0.458294928073883
"1090","mali",2003,"274912",0.375192880630493,0.233357354998589,-0.50866174697876
"1091","mali",2004,"198868",0.291991651058197,0.480412423610687,-0.463961333036423
"1092","mali",2005,"24810",0.252628684043884,0.186557784676552,-0.513725638389587
"1093","mali",2006,"276745",0.274335145950317,0.373848378658295,-0.438630163669586
"1094","mali",2007,"947262",0.190942347049713,0.202976629137993,-0.338940739631653
"1095","mali",2008,"1135562",0.1600162088871,0.17506168782711,-0.396028369665146
"1096","mali",2009,"2809769",0.0418586581945419,-0.0780520662665367,-0.39061963558197
"1097","mali",2010,"4004405",0.1343904286623,-0.207797572016716,-0.479235589504242
"1098","malta",1996,"1534261",1.15109801292419,1.24890613555908,0.920133531093597
"1099","malta",1998,"1000917",1.11080002784729,1.34906542301178,1.01050186157227
"1100","malta",2000,"888766",1.17096078395844,1.51484358310699,1.08371102809906
"1101","malta",2002,"685330",1.15169644355774,1.5285576581955,1.05456924438477
"1102","malta",2003,"2062106",1.32119119167328,1.54313457012177,1.15509414672852
"1103","malta",2004,"814722",1.3405544757843,1.32557737827301,1.12856209278107
"1104","malta",2005,"1100150",1.22579884529114,1.39293801784515,1.04413723945618
"1105","malta",2006,"1091813",1.18795657157898,1.20572924613953,1.10427618026733
"1106","malta",2007,"1624750",1.23192036151886,1.25453186035156,1.13716614246368
"1107","malta",2008,"1743349",1.23776435852051,1.27117383480072,1.2027074098587
"1108","malta",2009,"1652632",1.14008402824402,1.20934736728668,1.36978554725647
"1109","malta",2010,"2078867",1.15512156486511,1.21181440353394,1.42956876754761
"1110","marshall islands",2004,"4648",1.17333173751831,1.14504897594452,-0.850166857242584
"1111","marshall islands",2006,"1654",1.17812633514404,1.07602667808533,-0.948638916015625
"1112","marshall islands",2008,"15672",1.20744502544403,1.03784358501434,-0.701589822769165
"1113","mauritania",1996,"4233",-0.54015040397644,0.262724727392197,-0.5460564494133
"1114","mauritania",1998,"41380",-0.728518307209015,0.250741541385651,-0.587983191013336
"1115","mauritania",2000,"324252",-0.851609945297241,0.234998598694801,-0.423917233943939
"1116","mauritania",2002,"1426190",-0.848303079605103,0.286066710948944,0.305867522954941
"1117","mauritania",2003,"166406",-0.867738008499146,0.0345134846866131,-0.0769686475396156
"1118","mauritania",2004,"240564",-1.14503479003906,-0.0964521616697311,-0.0691172033548355
"1119","mauritania",2005,"489220",-0.969296276569366,-0.237829282879829,-0.375687927007675
"1120","mauritania",2006,"181029",-0.897610187530518,0.221466064453125,-0.404040694236755
"1121","mauritania",2007,"87448",-0.719411849975586,-0.270483195781708,-0.439315348863602
"1122","mauritania",2008,"641615",-0.986390650272369,-0.651230275630951,-0.633913636207581
"1123","mauritania",2009,"100006",-0.96510899066925,-0.877607226371765,-0.671424865722656
"1124","mauritania",2010,"224912",-0.951103389263153,-1.07960402965546,-0.820394217967987
"1125","mauritius",1996,"292514",0.829774022102356,1.04276823997498,-0.0208848044276237
"1126","mauritius",1998,"107164",1.02463090419769,0.945076763629913,0.396873563528061
"1127","mauritius",2000,"73639",0.990950644016266,0.730369329452515,0.584704637527466
"1128","mauritius",2002,"545021",0.773857474327087,1.04696309566498,0.551481783390045
"1129","mauritius",2003,"160946",0.846938192844391,0.987466275691986,0.579497277736664
"1130","mauritius",2004,"75582",0.853433132171631,0.971296370029449,0.422374933958054
"1131","mauritius",2005,"2152318",0.854057908058167,1.0046272277832,0.438065409660339
"1132","mauritius",2006,"139083",0.89675509929657,0.737771272659302,0.540332674980164
"1133","mauritius",2007,"143565",0.870269775390625,0.828850507736206,0.506605505943298
"1134","mauritius",2008,"219944",0.848674356937408,0.85477089881897,0.788125872612
"1135","mauritius",2009,"323905",0.813707709312439,0.661059498786926,0.869707047939301
"1136","mauritius",2010,"279069",0.779456615447998,0.58281409740448,0.897996842861176
"1137","mexico",1996,"15422818",-0.0791792869567871,-0.966594219207764,0.390961021184921
"1138","mexico",1998,"17895714",-0.0234668087214231,-0.486222356557846,0.284817725419998
"1139","mexico",2000,"22423419",0.192245066165924,-0.230959683656693,0.288570582866669
"1140","mexico",2002,"10073892",0.30176830291748,-0.0976959764957428,0.457740694284439
"1141","mexico",2003,"13243841",0.303371608257294,-0.143819525837898,0.384507566690445
"1142","mexico",2004,"9724472",0.322554349899292,-0.215413510799408,0.441839843988419
"1143","mexico",2005,"10994399",0.193428337574005,-0.436554402112961,0.277278810739517
"1144","mexico",2006,"17862436",0.113925844430923,-0.643384039402008,0.393899649381638
"1145","mexico",2007,"30002181",0.0853499174118042,-0.73289281129837,0.370269179344177
"1146","mexico",2008,"32164333",0.0990032553672791,-0.80023318529129,0.330954670906067
"1147","mexico",2009,"42010551",0.175241813063622,-0.698682129383087,0.234402179718018
"1148","mexico",2010,"50702883",0.151380524039268,-0.738721311092377,0.261913120746613
"1149","mongolia",1996,"227623",0.346141248941422,0.663499772548676,-0.187292978167534
"1150","mongolia",1998,"767826",0.497188746929169,0.267134517431259,-0.106000997126102
"1151","mongolia",2000,"602525",0.316783159971237,0.754954814910889,-0.0962477996945381
"1152","mongolia",2002,"63026",0.336766123771667,1.11297404766083,-0.0893777534365654
"1153","mongolia",2003,"327273",0.312289148569107,0.960643529891968,-0.457446336746216
"1154","mongolia",2004,"429630",0.259707301855087,0.728704571723938,-0.381646901369095
"1155","mongolia",2005,"280907",0.0499885901808739,0.881916165351868,-0.444265007972717
"1156","mongolia",2006,"458312",0.203121051192284,0.680717885494232,-0.299608796834946
"1157","mongolia",2007,"716298",0.272213786840439,0.684551358222961,-0.261315941810608
"1158","mongolia",2008,"451366",0.238763704895973,0.573873698711395,-0.33389338850975
"1159","mongolia",2009,"299179",0.0914170891046524,0.601512491703033,-0.276755332946777
"1160","mongolia",2010,"408690",0.0445994697511196,0.590470194816589,-0.225217744708061
"1161","montenegro",2006,"761083",0.274020552635193,0.0787341520190239,-0.342068046331406
"1162","montenegro",2007,"664061",0.272158563137054,0.146147817373276,-0.157934814691544
"1163","montenegro",2008,"963968",0.252176612615585,0.790450870990753,-0.120776914060116
"1164","montenegro",2009,"1783171",0.258666276931763,0.815096199512482,-0.0369745120406151
"1165","montenegro",2010,"1961873",0.204645410180092,0.5411297082901,-0.0695889592170715
"1166","morocco",1996,"5101344",-0.35880109667778,-0.293391227722168,-0.173641577363014
"1167","morocco",1998,"17122884",-0.185544326901436,0.214117437601089,-0.0607871823012829
"1168","morocco",2000,"2489757",-0.467332094907761,-0.164881184697151,-0.0552898645401001
"1169","morocco",2002,"3221315",-0.515944838523865,-0.348480522632599,-0.158435001969337
"1170","morocco",2003,"6060723",-0.838342249393463,-0.420184344053268,-0.269983172416687
"1171","morocco",2004,"4573945",-0.546283543109894,-0.305380672216415,-0.233825609087944
"1172","morocco",2005,"4663941",-0.731514394283295,-0.54796952009201,-0.404904693365097
"1173","morocco",2006,"4565995",-0.728375256061554,-0.474880337715149,-0.176523849368095
"1174","morocco",2007,"6104833",-0.732865273952484,-0.511167049407959,-0.19716565310955
"1175","morocco",2008,"9636931",-0.788966059684753,-0.600178718566895,-0.182655766606331
"1176","morocco",2009,"6709524",-0.778030335903168,-0.410439193248749,-0.0483751259744167
"1177","morocco",2010,"15395159",-0.727925539016724,-0.383017271757126,-0.0683286935091019
"1178","mozambique",1996,"5207",-0.350260734558105,-0.110668182373047,-0.537820398807526
"1179","mozambique",1998,"3639",-0.197944760322571,0.0375969707965851,-0.291748940944672
"1180","mozambique",2000,"74889",-0.231900811195374,-0.154185563325882,-0.162000507116318
"1181","mozambique",2002,"245274",-0.2249675989151,0.124214373528957,-0.30844783782959
"1182","mozambique",2003,"151427",-0.0359785109758377,0.213755562901497,-0.516238927841187
"1183","mozambique",2004,"251003",-0.0563379600644112,-0.0278936512768269,-0.470631211996078
"1184","mozambique",2005,"419288",-0.0044285343028605,0.115280352532864,-0.653951168060303
"1185","mozambique",2006,"662427",-0.0832558572292328,0.492773860692978,-0.547424972057343
"1186","mozambique",2007,"207638",-0.0802649334073067,0.303040534257889,-0.540955007076263
"1187","mozambique",2008,"285521",-0.0731309279799461,0.338221460580826,-0.447379261255264
"1188","mozambique",2009,"55811",-0.105937406420708,0.589540362358093,-0.386726200580597
"1189","mozambique",2010,"239112",-0.11138416826725,0.343786805868149,-0.390747845172882
"1190","myanmar",1996,"260115",-1.91563653945923,-1.35172283649445,-1.77222764492035
"1191","myanmar",1998,"3428199",-1.94051027297974,-1.55684328079224,-1.85031521320343
"1192","myanmar",2002,"9562",-2.01692509651184,-1.48058521747589,-2.08075666427612
"1193","myanmar",2003,"2000",-2.12896466255188,-1.20212924480438,-2.03717231750488
"1194","myanmar",2004,"1260000",-2.16456818580627,-1.00929427146912,-2.34477806091309
"1195","myanmar",2005,"1467247",-2.2175452709198,-0.957071959972382,-2.18743824958801
"1196","myanmar",2006,"6455129",-2.22449254989624,-0.88094562292099,-2.23009347915649
"1197","myanmar",2007,"338",-2.16448473930359,-1.08643543720245,-2.22985172271729
"1198","myanmar",2009,"10780",-2.15142560005188,-1.28052985668182,-2.2521378993988
"1199","myanmar",2010,"377",-2.08243942260742,-1.28284776210785,-2.2494752407074
"1200","namibia",2000,"1941587",0.306760460138321,-0.383901566267014,0.268447697162628
"1201","namibia",2002,"1706567",0.226186975836754,0.0938270390033722,0.499244958162308
"1202","namibia",2003,"9822928",0.216747626662254,0.436881840229034,0.221159055829048
"1203","namibia",2004,"1060405",0.31731903553009,0.645506858825684,0.165020808577538
"1204","namibia",2005,"1577901",0.365350782871246,0.600855648517609,0.124471291899681
"1205","namibia",2006,"1438076",0.484114915132523,0.786791861057281,0.149323806166649
"1206","namibia",2007,"6433063",0.447644740343094,1.02058005332947,0.000606829067692161
"1207","namibia",2008,"2377933",0.436109721660614,1.18645358085632,0.167576789855957
"1208","namibia",2009,"2796349",0.374144911766052,0.903906524181366,0.103117980062962
"1209","namibia",2010,"1642185",0.353134214878082,0.805032968521118,0.138221472501755
"1210","nauru",2008,"1962",1.10283148288727,1.03784358501434,-0.892138063907623
"1211","nauru",2009,"1334",1.09629893302917,1.46879804134369,-1.02438843250275
"1212","nepal",1996,"1099322",-0.122601225972176,-0.151204526424408,-0.5460564494133
"1213","nepal",1998,"3696809",-0.273456633090973,-0.805874645709991,-0.434337258338928
"1214","nepal",2000,"1262108",-0.295522063970566,-1.2348644733429,-0.561617136001587
"1215","nepal",2002,"1435436",-0.847351491451263,-1.79485607147217,-0.576292157173157
"1216","nepal",2003,"7170603",-0.919325649738312,-1.94807064533234,-0.423655927181244
"1217","nepal",2004,"3393410",-1.14533340930939,-2.12128925323486,-0.527360320091248
"1218","nepal",2006,"319725",-0.908865809440613,-1.92246830463409,-0.500839591026306
"1219","nepal",2007,"25283",-0.594620764255524,-1.91539514064789,-0.554213762283325
"1220","nepal",2008,"83883",-0.537102282047272,-1.84044694900513,-0.61827427148819
"1221","nepal",2009,"437663",-0.472778588533401,-1.62309920787811,-0.700659394264221
"1222","nepal",2010,"2612212",-0.48132112622261,-1.59618902206421,-0.743294954299927
"1223","netherlands",1996,"24657531",1.60634219646454,1.44491875171661,1.80802142620087
"1224","netherlands",1998,"81903445",1.6335620880127,1.51417696475983,1.89042985439301
"1225","netherlands",2000,"19801949",1.60375499725342,1.66806757450104,2.07663536071777
"1226","netherlands",2002,"17088721",1.49538433551788,1.2125403881073,1.86153364181519
"1227","netherlands",2003,"21658449",1.5144704580307,1.13516342639923,1.74353671073914
"1228","netherlands",2004,"35365440",1.71670830249786,0.996106028556824,1.79174959659576
"1229","netherlands",2005,"38959103",1.67593801021576,0.941510319709778,1.67342293262482
"1230","netherlands",2006,"43575451",1.60279405117035,0.875814497470856,1.68378341197968
"1231","netherlands",2007,"43538031",1.57664430141449,0.778762102127075,1.80106222629547
"1232","netherlands",2008,"51654032",1.53868353366852,0.863300323486328,1.774050116539
"1233","netherlands",2009,"51927775",1.49283933639526,0.908683598041534,1.71124577522278
"1234","netherlands",2010,"43104462",1.48677563667297,0.913827419281006,1.73683142662048
"1235","new caledonia",1996,"589357",NA,NA,NA
"1236","new caledonia",1998,"674002",NA,NA,NA
"1237","new caledonia",2000,"592004",NA,NA,NA
"1238","new caledonia",2002,"1263226",NA,NA,NA
"1239","new caledonia",2003,"1564677",NA,NA,NA
"1240","new caledonia",2004,"1805165",NA,NA,NA
"1241","new caledonia",2005,"1486961",NA,-0.172223836183548,NA
"1242","new caledonia",2006,"1083708",NA,-0.186827272176743,NA
"1243","new caledonia",2007,"1502369",NA,-0.201497495174408,NA
"1244","new caledonia",2008,"2450280",NA,-0.16652512550354,NA
"1245","new caledonia",2009,"2377128",NA,NA,NA
"1246","new caledonia",2010,"1959064",NA,-0.193969368934631,NA
"1247","new zealand",1996,"8943933",1.69259810447693,1.24590277671814,1.96768879890442
"1248","new zealand",1998,"5790857",1.62571382522583,1.22842335700989,2.02031493186951
"1249","new zealand",2000,"7161798",1.76466000080109,1.26823878288269,1.71261155605316
"1250","new zealand",2002,"8506205",1.54167866706848,1.23828196525574,1.59721708297729
"1251","new zealand",2003,"13404759",1.60172915458679,1.16066324710846,1.66758525371552
"1252","new zealand",2004,"10603978",1.67825531959534,1.47453033924103,1.7756028175354
"1253","new zealand",2005,"13910339",1.65567922592163,1.2130434513092,1.64283108711243
"1254","new zealand",2006,"15606579",1.54132413864136,1.20146036148071,1.69878137111664
"1255","new zealand",2007,"16897092",1.51431703567505,1.20793688297272,1.71418225765228
"1256","new zealand",2008,"20237254",1.51162111759186,1.12353837490082,1.79483997821808
"1257","new zealand",2009,"17398651",1.51050806045532,1.03365457057953,1.83261370658875
"1258","new zealand",2010,"17831143",1.54586696624756,1.22333204746246,1.80805027484894
"1259","nicaragua",1996,"833755",-0.0415826104581356,-0.61104953289032,-0.359128355979919
"1260","nicaragua",1998,"1045113",0.00856282282620668,-0.574021339416504,0.0247108470648527
"1261","nicaragua",2000,"1191533",-0.233032464981079,-0.133496895432472,-0.114109456539154
"1262","nicaragua",2002,"1525304",-0.108484379947186,-0.154106393456459,-0.393553674221039
"1263","nicaragua",2003,"1019499",0.0925773978233337,-0.387338489294052,-0.369219481945038
"1264","nicaragua",2004,"2024684",-0.00784599874168634,-0.352802067995071,-0.292643547058105
"1265","nicaragua",2005,"2403020",-0.21407724916935,-0.32278436422348,-0.392881333827972
"1266","nicaragua",2006,"1948769",-0.23380546271801,-0.259175181388855,-0.419910222291946
"1267","nicaragua",2007,"2915734",-0.236174017190933,-0.0935150384902954,-0.441145718097687
"1268","nicaragua",2008,"2866077",-0.391828298568726,-0.212788715958595,-0.402115553617477
"1269","nicaragua",2009,"1808320",-0.454890966415405,-0.327267795801163,-0.407018303871155
"1270","nicaragua",2010,"1550336",-0.493034034967422,-0.507883191108704,-0.263920962810516
"1271","niger",1996,"55210",-1.83424961566925,-0.111601479351521,-1.15930902957916
"1272","niger",1998,"82320",-1.60559737682343,-0.415200084447861,-0.692067742347717
"1273","niger",2000,"71780",-0.204080119729042,0.001870455336757,-0.608832180500031
"1274","niger",2002,"37134",-0.278679460287094,-0.252470254898071,-0.710988402366638
"1275","niger",2003,"43252",-0.171266824007034,0.0123248854652047,-0.644990384578705
"1276","niger",2004,"130291",-0.181149512529373,-0.520230650901794,-0.581954300403595
"1277","niger",2005,"169052",-0.299421608448029,-0.477534592151642,-0.420813649892807
"1278","niger",2006,"926326",-0.388398438692093,-0.23316915333271,-0.498181402683258
"1279","niger",2007,"34858",-0.428775250911713,-0.45958423614502,-0.500308156013489
"1280","niger",2008,"41037",-0.504444479942322,-0.674860775470734,-0.424274921417236
"1281","niger",2009,"55449",-0.784350037574768,-1.15669977664948,-0.482424110174179
"1282","niger",2010,"17878",-0.668239176273346,-1.17541468143463,-0.51060962677002
"1283","nigeria",1996,"343295",-1.66316080093384,-1.17397999763489,-0.817116558551788
"1284","nigeria",1998,"1646176",-1.21596705913544,-0.688566923141479,-0.925304651260376
"1285","nigeria",2000,"134809",-0.582157135009766,-1.52158534526825,-0.743450045585632
"1286","nigeria",2002,"1750640",-0.711832761764526,-1.69736742973328,-1.22654902935028
"1287","nigeria",2003,"153130",-0.637705087661743,-1.65141940116882,-1.24021863937378
"1288","nigeria",2004,"252019",-0.767930865287781,-1.72088170051575,-1.3228679895401
"1289","nigeria",2005,"248859",-0.84345817565918,-1.6482880115509,-0.767688691616058
"1290","nigeria",2006,"217445",-0.644507706165314,-2.03631591796875,-0.887032151222229
"1291","nigeria",2007,"21767568",-0.788936138153076,-2.01303863525391,-0.864350140094757
"1292","nigeria",2008,"11357063",-0.760198712348938,-1.86164772510529,-0.780150353908539
"1293","nigeria",2009,"290479",-0.871910929679871,-1.95246779918671,-0.728459537029266
"1294","nigeria",2010,"156418",-0.802217721939087,-2.19360589981079,-0.713746130466461
"1295","norway",1996,"42218603",1.60241556167603,1.3773832321167,1.48726189136505
"1296","norway",1998,"27080316",1.53312480449677,1.36038422584534,1.4201887845993
"1297","norway",2000,"32324444",1.57249402999878,1.44563746452332,1.11556255817413
"1298","norway",2002,"28942666",1.50386691093445,1.5171012878418,1.23019361495972
"1299","norway",2003,"28139920",1.5072625875473,1.17819857597351,1.29290425777435
"1300","norway",2004,"46040520",1.72433936595917,1.17790794372559,1.45355904102325
"1301","norway",2005,"35227475",1.63592946529388,1.27652132511139,1.44637978076935
"1302","norway",2006,"29156664",1.57548308372498,1.20757341384888,1.22655308246613
"1303","norway",2007,"41501494",1.58165895938873,1.12769591808319,1.33102762699127
"1304","norway",2008,"77195271",1.58439648151398,1.24713099002838,1.3818576335907
"1305","norway",2009,"62906241",1.57904350757599,1.24337673187256,1.47016704082489
"1306","norway",2010,"70719671",1.63719940185547,1.3077529668808,1.51412832736969
"1307","oman",1996,"37645064",-0.511992454528809,0.800683677196503,-0.0657636672258377
"1308","oman",1998,"1601443",-0.662432014942169,0.762963354587555,-0.119622766971588
"1309","oman",2000,"2140120",-0.643951535224915,1.02979838848114,0.020062068477273
"1310","oman",2002,"543492",-0.712303876876831,0.822450339794159,0.710065186023712
"1311","oman",2003,"1145309",-0.85319310426712,1.01531147956848,0.67415976524353
"1312","oman",2004,"9338706",-0.630163729190826,1.07218837738037,0.656422197818756
"1313","oman",2005,"6118345",-0.95646208524704,0.91961395740509,0.529307842254639
"1314","oman",2006,"2361903",-1.11904907226562,0.817051649093628,0.586636483669281
"1315","oman",2007,"11099870",-1.00548565387726,0.9053675532341,0.624991357326508
"1316","oman",2008,"12137015",-1.01793932914734,0.919417202472687,0.71127849817276
"1317","oman",2009,"6341062",-1.03010332584381,0.799265205860138,0.5367072224617
"1318","oman",2010,"9079078",-0.997106909751892,0.588020086288452,0.458568662405014
"1319","pakistan",1996,"26897444",-0.669481754302979,-1.20510256290436,-0.453615039587021
"1320","pakistan",1998,"3370984",-0.635988235473633,-1.17620801925659,-0.493357241153717
"1321","pakistan",2000,"5732454",-1.31723642349243,-1.14416575431824,-0.733146965503693
"1322","pakistan",2002,"1940250",-1.220458984375,-1.70421314239502,-0.794608473777771
"1323","pakistan",2003,"446672",-1.26372802257538,-1.57783114910126,-0.726283967494965
"1324","pakistan",2004,"1280488",-1.22843635082245,-1.561847448349,-0.876042604446411
"1325","pakistan",2005,"15752024",-1.0614652633667,-1.75967121124268,-0.610984146595001
"1326","pakistan",2006,"6797143",-0.899459600448608,-2.04026198387146,-0.446855574846268
"1327","pakistan",2007,"30068823",-0.971161663532257,-2.42614936828613,-0.496136605739594
"1328","pakistan",2008,"133557073",-0.873539328575134,-2.57102108001709,-0.567254662513733
"1329","pakistan",2009,"34183441",-0.899998545646667,-2.62699675559998,-0.553344070911407
"1330","pakistan",2010,"38493321",-0.842825055122375,-2.67337846755981,-0.583257853984833
"1331","palau",2008,"12864",1.23597598075867,1.03784358501434,-0.728168249130249
"1332","palau",2010,"11790",1.20490109920502,1.53999698162079,-0.890117287635803
"1333","panama",1996,"488345",0.0105540957301855,0.0495565757155418,0.53775280714035
"1334","panama",1998,"1046923",0.443278640508652,0.260321885347366,0.81479287147522
"1335","panama",2000,"563987",0.603314340114594,0.170652851462364,0.562196373939514
"1336","panama",2002,"274846",0.601803719997406,0.233648493885994,0.459169119596481
"1337","panama",2003,"799905",0.476443022489548,0.0397021621465683,0.317244529724121
"1338","panama",2004,"633269",0.507966101169586,0.0895065143704414,0.272888660430908
"1339","panama",2005,"445584",0.436308324337006,-0.177889302372932,0.193892121315002
"1340","panama",2006,"965213",0.574091076850891,-0.065099686384201,0.308621853590012
"1341","panama",2007,"765019",0.59846955537796,-0.0407469756901264,0.361466526985168
"1342","panama",2008,"1887681",0.579003512859344,-0.0835379362106323,0.591040015220642
"1343","panama",2009,"2619357",0.580951929092407,0.0388166643679142,0.376630693674088
"1344","panama",2010,"5688501",0.523920059204102,-0.110249735414982,0.378519326448441
"1345","papua new guinea",1996,"213173",0.0857892036437988,-0.812909662723541,-0.506831347942352
"1346","papua new guinea",1998,"405832",0.0707957819104195,-0.235756486654282,-0.568154752254486
"1347","papua new guinea",2000,"217544",-0.0823057144880295,-0.326302647590637,-0.48833492398262
"1348","papua new guinea",2002,"237438",-0.138367146253586,-0.628420948982239,-0.608462810516357
"1349","papua new guinea",2003,"11570",-0.15300664305687,-0.609640538692474,-0.666506588459015
"1350","papua new guinea",2004,"138212",-0.366784363985062,-0.606087327003479,-0.769007980823517
"1351","papua new guinea",2005,"9703",-0.19438062608242,-0.971373021602631,-0.948625385761261
"1352","papua new guinea",2006,"67454",0.052791528403759,-0.895786345005035,-0.789198994636536
"1353","papua new guinea",2007,"115436",0.109229728579521,-0.777127981185913,-0.612497091293335
"1354","papua new guinea",2008,"10901",0.0531490594148636,-0.634096086025238,-0.683749139308929
"1355","papua new guinea",2009,"43837",0.0246717687696218,-0.811960875988007,-0.568349182605743
"1356","papua new guinea",2010,"203321",0.00310762552544475,-0.84443724155426,-0.555162489414215
"1357","paraguay",1996,"12344976",-0.19794063270092,-0.588221192359924,-0.384008973836899
"1358","paraguay",1998,"4371709",-0.3749620616436,-0.826062381267548,-0.688269257545471
"1359","paraguay",2000,"2219098",-0.658752799034119,-1.09179544448853,-0.820620119571686
"1360","paraguay",2002,"1952180",-0.538554728031158,-1.30204737186432,-0.586306035518646
"1361","paraguay",2003,"1448063",-0.412751793861389,-0.78827965259552,-0.728646278381348
"1362","paraguay",2004,"2420838",-0.484517902135849,-0.533748388290405,-0.715574502944946
"1363","paraguay",2005,"2856647",-0.414057403802872,-0.645425736904144,-0.824681758880615
"1364","paraguay",2006,"2843744",-0.311670899391174,-0.741446197032928,-0.679712533950806
"1365","paraguay",2007,"4628271",-0.211392968893051,-0.682226181030273,-0.57471638917923
"1366","paraguay",2008,"3860055",-0.164551734924316,-0.683968782424927,-0.505357325077057
"1367","paraguay",2009,"3553687",-0.172859102487564,-0.870107591152191,-0.420865207910538
"1368","paraguay",2010,"9364125",-0.116480089724064,-0.810061872005463,-0.335614830255508
"1369","peru",1996,"5456585",-0.518751204013824,-1.09440135955811,0.696378469467163
